link,Name,Brand,fl_oz,calories,Caffeine,mg/floz,Type,pic_link
/caffeine-content/source-energy-drink,Source 1899 (UK),,8.46,58,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/source-energy-drink.jpg
/caffeine-content/sweet-tea,Southern Sweet Tea,,16,128,41,2.6,Tea,https://www.caffeineinformer.com/wp-content/caffeine/sweet-tea.jpg
/caffeine-content/soylent,Soylent Stacked,,11.16,180,100,9,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/soylent.jpg
/caffeine-content/advocare-spark,Spark Energy Drink Mix,,8,15,120,15,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/advocare-spark.jpg
/caffeine-content/sparkling-ice-caffeine,Sparkling Ice +Caffeine,,16,5,70,4.4,Water,https://www.caffeineinformer.com/wp-content/caffeine/sparkling-ice-caffeine.jpg
/caffeine-content/speed-fuel-energy-drink-robby-gordon,Speed Energy Fuel,,16,240,186,11.6,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/speed-fuel-energy-drink-robby-gordon.jpg
/caffeine-content/spider-energy-drink,Spider Energy Drink,,16,120,240,15,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/spider-energy-drink.jpg
/caffeine-content/spike-double-shot,Spike Energy Double Shot,,4.26,0,350,82.2,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/spike-double-shot.jpg
/caffeine-content/spike-shotgun,Spike Hardcore Energy,,16,0,350,21.9,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/spike-shotgun.jpg
/caffeine-content/spike-shooter,Spike Shooter,,12,10,300,25,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/spike-shooter.jpg
/caffeine-content/sprecher-cherry-cola,Sprecher Cherry Cola,,16,240,0,0,Soda,https://www.caffeineinformer.com/wp-content/caffeine/sprecher-cherry-cola.jpg
/caffeine-content/sprite,Sprite,,12,140,0,0,Soda,https://www.caffeineinformer.com/wp-content/caffeine/sprite.jpg
/caffeine-content/squirt,Squirt Soda,,12,140,0,0,Soda,https://www.caffeineinformer.com/wp-content/caffeine/squirt.jpg
/caffeine-content/stacker-extreme-shot,Stacker Extreme Energy Shot,,2,0,205,102.5,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/stacker-extreme-shot.jpg
/caffeine-content/starbucks-plus,Starbucks 2X Coffee Pods,,8,0,260,32.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-plus.jpg
/caffeine-content/starbucks-bottled-cold-brew,Starbucks Bottled Cold Brew,,11,50,180,16.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-bottled-cold-brew.jpg
/caffeine-content/starbucks-bottled-iced-coffee,Starbucks Bottled Iced Coffee,,48,240,640,13.3,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-bottled-iced-coffee.jpg
/caffeine-content/starbucks-canned-nitro,Starbucks Canned Nitro Cold Brew,,11,0,235,21.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-canned-nitro.jpg
/caffeine-content/starbucks-grande-latte-macchiato,Starbucks Caramel Macchiato,,16,250,150,9.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-grande-latte-macchiato.jpg
/caffeine-content/starbucks-cold-crafted,Starbucks Cold & Crafted,,11,50,135,12.3,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-cold-crafted.jpg
/caffeine-content/starbucks-cold-brew,Starbucks Cold Brew Coffee,,16,5,205,12.8,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-cold-brew.jpg
/caffeine-content/starbucks-cordusio,Starbucks Cordusio Mocha,,8,130,155,19.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-cordusio.jpg
/caffeine-content/starbucks-tall-decaf-coffee,Starbucks Decaf Coffee,,16,0,25,1.6,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-tall-decaf-coffee.jpg
/caffeine-content/starbucks-double,Starbucks Doubleshot Energy,,15,220,135,9,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-double.jpg
/caffeine-content/starbucks-double-shot,Starbucks Doubleshot Espresso,,6.5,140,120,18.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-double-shot.jpg
/caffeine-content/starbucks-bottled-frappucino,Starbucks Frappuccino (Bottled),,13.7,300,110,8,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-bottled-frappucino.jpg
/caffeine-content/starbucks-grande-caffe-americano,Starbucks Grande Caffe Americano,,16,15,225,14.1,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-grande-caffe-americano.jpg
/caffeine-content/starbucks-grande-caffe-latte,Starbucks Grande Caffe Latte,,16,190,150,9.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-grande-caffe-latte.jpg
/caffeine-content/starbucks-grande-caffe-mocha,Starbucks Grande Caffe Mocha,,16,370,175,10.9,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-grande-caffe-mocha.jpg
/caffeine-content/starbucks-grande-cappuccino,Starbucks Grande Cappuccino,,16,140,150,9.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-grande-cappuccino.jpg
/caffeine-content/starbucks-grande-coffee,Starbucks Grande Coffee,,16,5,310,19.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-grande-coffee.jpg
/caffeine-content/starbucks-iced-espresso,Starbucks Iced Americano,,16,15,225,14.1,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-iced-espresso.jpg
/caffeine-content/starbucks-bottled-espresso-classics,Starbucks Iced Espresso Classics,,12,190,125,10.4,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-bottled-espresso-classics.jpg
/caffeine-content/starbucks-nitro-cold-brew,Starbucks Nitro Cold Brew Coffee,,16,5,280,17.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-nitro-cold-brew.jpg
/caffeine-content/pink-drink-starbucks,Starbucks Pink Drink,,16,140,45,2.8,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/pink-drink-starbucks.jpg
/caffeine-content/starbucks-pumpkin-cream,Starbucks Pumpkin Cream Cold Brew,,16,250,185,11.6,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-pumpkin-cream.jpg
/caffeine-content/starbucks-refreshers,Starbucks Refreshers,,16,70,45,2.8,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-refreshers.jpg
/caffeine-content/starbucks-refreshers-canned,Starbucks Refreshers Canned,,12,90,50,4.2,Soda,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-refreshers-canned.jpg
/caffeine-content/starbucks-triple-shot,Starbucks Triple Shot Energy,,15,210,225,15,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-triple-shot.jpg
/caffeine-content/starbucks-verismo-pods,Starbucks Verismo Coffee Pods,,8,0,60,7.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-verismo-pods.jpg
/caffeine-content/starbucks-via-instant-coffee,Starbucks Via Ready Brew,,8,0,135,16.9,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/starbucks-via-instant-coffee.jpg
/caffeine-content/steaz-organic-energy-drink-berry,Steaz Energy,,12,140,100,8.3,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/steaz-organic-energy-drink-berry.jpg
/caffeine-content/steep-18,Steep 18 Cold Brew,,8,0,90,11.2,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/steep-18.jpg
/caffeine-content/sting,Sting Energy Drink,,8.455,70,72,8.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/sting.jpg
/caffeine-content/fire-department-coffee,Stipe Miocic Extra Strength Coffee,,12,0,500,41.7,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/fire-department-coffee.jpg
/caffeine-content/stok-coffee-shots,Stok Coffee Shots,,0.43,10,40,93,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/stok-coffee-shots.jpg
/caffeine-content/stok-cold-brew-coffee,Stok Cold Brew,,13.7,0,145,10.6,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/stok-cold-brew-coffee.jpg
/caffeine-content/strike-force,Strike Force Energy Drink Mix,,16.91,0,160,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/strike-force.jpg
/caffeine-content/stumptown-coffee-cold-brew,Stumptown Cold Brew Coffee,,10.5,3,279,26.6,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/stumptown-coffee-cold-brew.jpg
/caffeine-content/stumptown-nitro,Stumptown Nitro Cold Brew,,11,3,330,30,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/stumptown-nitro.jpg
/caffeine-content/sudden-coffee,Sudden Instant Coffee,,12,0,95,7.9,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/sudden-coffee.jpg
/caffeine-content/sundrop,Sun Drop Soda,,12,170,64,5.3,Soda,https://www.caffeineinformer.com/wp-content/caffeine/sundrop.jpg
/caffeine-content/sunkist-orange-soda,Sunkist Orange Soda,,12,160,19,1.6,Soda,https://www.caffeineinformer.com/wp-content/caffeine/sunkist-orange-soda.jpg
/caffeine-content/sunup,Sunup Pure Green Coffee,,11,5,200,18.2,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/sunup.jpg
/caffeine-content/t-virus-energy-drink,T-Virus Antidote,,12,160,100,8.3,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/t-virus-energy-drink.jpg
/caffeine-content/taft-coffee,Taft Coffee (EU),,12,0,1182,98.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/taft-coffee.jpg
/caffeine-content/taiwanese-milk-tea,Taiwanese Milk Tea,,16,299,151,9.4,Tea,https://www.caffeineinformer.com/wp-content/caffeine/taiwanese-milk-tea.jpg
/caffeine-content/tasters-choice,Taster's Choice Instant Coffee,,8,0,49,6.1,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/tasters-choice.jpg
/caffeine-content/taurus-energy-drink,Taurus Energy Drink,,8.46,180,50,5.9,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/taurus-energy-drink.jpg
/caffeine-content/tazo-chai,Tazo Chai,,8,0,47,5.9,Tea,https://www.caffeineinformer.com/wp-content/caffeine/tazo-chai.jpg
/caffeine-content/tea-brewed,Tea (Black),,8,0,42,5.2,Tea,https://www.caffeineinformer.com/wp-content/caffeine/tea-brewed.jpg
/caffeine-content/decaffeinated-tea,Tea (Decaf),,8,0,4,0.5,Tea,https://www.caffeineinformer.com/wp-content/caffeine/decaffeinated-tea.jpg
/caffeine-content/green-tea,Tea (Green),,8,0,18,2.2,Tea,https://www.caffeineinformer.com/wp-content/caffeine/green-tea.jpg
/caffeine-content/herbal-tea,Tea (Herbal),,8,0,0,0,Tea,https://www.caffeineinformer.com/wp-content/caffeine/herbal-tea.jpg
/caffeine-content/tea-iced,Tea (Iced),,8,0,47,5.9,Tea,https://www.caffeineinformer.com/wp-content/caffeine/tea-iced.jpg
/caffeine-content/tea-instant,Tea (Instant),,8,0,40,5,Tea,https://www.caffeineinformer.com/wp-content/caffeine/tea-instant.jpg
/caffeine-content/jasmine-tea,Tea (Jasmine),,8,0,25,3.1,Tea,https://www.caffeineinformer.com/wp-content/caffeine/jasmine-tea.jpg
/caffeine-content/oolong-tea,Tea (Oolong),,8,0,37,4.6,Tea,https://www.caffeineinformer.com/wp-content/caffeine/oolong-tea.jpg
/caffeine-content/white-tea,Tea (White),,8,0,28,3.5,Tea,https://www.caffeineinformer.com/wp-content/caffeine/white-tea.jpg
/caffeine-content/teas-tea-oolong,Teas' Tea Oolong,,16.9,0,70,4.1,Tea,https://www.caffeineinformer.com/wp-content/caffeine/teas-tea-oolong.jpg
/caffeine-content/teavana,Teavana Tea,,8,0,41,5.1,Tea,https://www.caffeineinformer.com/wp-content/caffeine/teavana.jpg
/caffeine-content/tejava-iced-tea,Tejava Iced Tea,,12,0,50,4.2,Tea,https://www.caffeineinformer.com/wp-content/caffeine/tejava-iced-tea.jpg
/caffeine-content/tenzing,TENZING Natural Energy,,8.46,50,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/tenzing.jpg
/caffeine-content/tiger-energy-drink,Tiger Energy Drink,,8.46,0,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/tiger-energy-drink.jpg
/caffeine-content/tim-hortons-large-coffee,Tim Hortons Large Brewed Coffee,,20,5,270,13.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/tim-hortons-large-coffee.jpg
/caffeine-content/tim-hortons-small-french-vanilla-coffee,Tim Hortons Small French Vanilla Coffee,,10,0,60,6,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/tim-hortons-small-french-vanilla-coffee.jpg
/caffeine-content/tonic-water,Tonic Water,,10,110,0,0,Water,https://www.caffeineinformer.com/wp-content/caffeine/tonic-water.jpg
/caffeine-content/triton-energy-drink-7-eleven,Triton Energy Drink,,16,15,200,12.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/triton-energy-drink-7-eleven.jpg
/caffeine-content/tropicana-twister,Tropicana Twister Soda,,20,320,0,0,Soda,https://www.caffeineinformer.com/wp-content/caffeine/tropicana-twister.jpg
/caffeine-content/truenergy,Tru Energy Wakeup,,12,10,100,8.3,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/truenergy.jpg
/caffeine-content/tru-brain,TruBrain Extra,,1,25,100,100,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/tru-brain.jpg
/caffeine-content/true-lemon,True Lemon Energy Mix,,16,0,120,7.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/true-lemon.jpg
/caffeine-content/truestart-coffee,TrueStart Performance Coffee,,5.1,0,95,18.6,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/truestart-coffee.jpg
/caffeine-content/turkey-hill-iced-tea,Turkey Hill Iced Tea,,12,120,64,5.3,Tea,https://www.caffeineinformer.com/wp-content/caffeine/turkey-hill-iced-tea.jpg
/caffeine-content/turkish-coffee,Turkish Coffee,,2,20,50,25,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/turkish-coffee.jpg
/caffeine-content/tweaker-energy-drink,Tweaker Energy Drink,,8.46,110,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/tweaker-energy-drink.jpg
/caffeine-content/tweaker-shot,Tweaker Shot,,2,0,275,137.5,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/tweaker-shot.jpg
/caffeine-content/twig-tea-kukicha,Twig Tea (Kukicha),,8,0,25,3.1,Tea,https://www.caffeineinformer.com/wp-content/caffeine/twig-tea-kukicha.jpg
/caffeine-content/ugly-energy-water,Ugly Energy Water,,16,0,160,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/ugly-energy-water.jpg
/caffeine-content/up-time-energy-drink,UPTIME Energy Drink,,12,150,142,11.8,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/up-time-energy-drink.jpg
/caffeine-content/rev3-energy-drink,USANA Rev3 Energy Drink,,12,105,120,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/rev3-energy-drink.jpg
/caffeine-content/v-double-espresso,V Iced Coffee,,16.91,345,155,9.2,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/v-double-espresso.jpg
/caffeine-content/v,V Energy Drink,,8.45,116,78,9.2,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/v.jpg
/caffeine-content/v8-fusion-energy-drink,V8 +Energy Drink,,8,140,80,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/v8-fusion-energy-drink.jpg
/caffeine-content/venom-death-adder,Venom Death Adder,,16,160,160,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/venom-death-adder.jpg
/caffeine-content/vernors-ginger-ale,Vernors Ginger Ale,,12,140,0,0,Soda,https://www.caffeineinformer.com/wp-content/caffeine/vernors-ginger-ale.jpg
/caffeine-content/very-strong-coffee,Very Strong Coffee,,12,0,1350,112.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/very-strong-coffee.jpg
/caffeine-content/virtue-energy,Virtue Clean Energy Beverage,,8.46,8,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/virtue-energy.jpg
/caffeine-content/viso-energy-drink,Viso Energy Drink,,17,140,300,17.6,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/viso-energy-drink.jpg
/caffeine-content/vital-4u-energy-shot,Vital 4U Liquid Energy,,0.5,34,155,310,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/vital-4u-energy-shot.jpg
/caffeine-content/glaceau-vitaminwater,VitaminWater Energy ,,20,100,50,2.5,Water,https://www.caffeineinformer.com/wp-content/caffeine/glaceau-vitaminwater.jpg
/caffeine-content/vitarain-energy-enhanced-water,VitaRain Zero Enhanced Water,,20,0,42,2.1,Water,https://www.caffeineinformer.com/wp-content/caffeine/vitarain-energy-enhanced-water.jpg
/caffeine-content/voila,Voila Instant Coffee,,8,0,100,12.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/voila.jpg
/caffeine-content/vuum,Vuum,,12,50,135,11.2,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/vuum.jpg
/caffeine-content/waka-decaf,Waka Decaf Instant Coffee,,8,0,4,0.5,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/waka-decaf.jpg
/caffeine-content/waka-indian-coffee,Waka Indian Instant Coffee,,8,0,70,8.8,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/waka-indian-coffee.jpg
/caffeine-content/waka-coffee,Waka Instant Coffee,,8,0,70,8.8,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/waka-coffee.jpg
/caffeine-content/waka-tea,Waka Instant Tea,,8,0,30,3.8,Tea,https://www.caffeineinformer.com/wp-content/caffeine/waka-tea.jpg
/caffeine-content/water-joe-caffeine-water,Water Joe,,20,0,70,3.5,Water,https://www.caffeineinformer.com/wp-content/caffeine/water-joe-caffeine-water.jpg
/caffeine-content/wave-soda,Wave Soda,,12,25,42,3.5,Soda,https://www.caffeineinformer.com/wp-content/caffeine/wave-soda.jpg
/caffeine-content/wawa-coffee,Wawa Coffee,,16,4,290,18.1,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/wawa-coffee.jpg
/caffeine-content/wendys-iced-tea,Wendy's Iced Tea,,16,5,32,2,Tea,https://www.caffeineinformer.com/wp-content/caffeine/wendys-iced-tea.jpg
/caffeine-content/dalgona-coffee,Whipped (Dalgona) Coffee,,8,48,105,13.1,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/dalgona-coffee.jpg
/caffeine-content/awake-coffee-cold-brew,Wide Awake Coffee Cold Brew,,11,5,120,10.9,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/awake-coffee-cold-brew.jpg
/caffeine-content/wide-awake-coffee-energy-drink,Wide Awake Energy Coffee,,15,190,180,12,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/wide-awake-coffee-energy-drink.jpg
/caffeine-content/wide-awake-iced-coffee,Wide Awake Iced Coffee Drinks,,13.7,290,30,2.2,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/wide-awake-iced-coffee.jpg
/caffeine-content/pepsi-wild-cherry,Wild Cherry Pepsi,,12,160,38,3.2,Soda,https://www.caffeineinformer.com/wp-content/caffeine/pepsi-wild-cherry.jpg
/caffeine-content/wild-tiger-energy-drink,Wild Tiger Energy Drink,,8.36,125,75,9,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/wild-tiger-energy-drink.jpg
/caffeine-content/wildcat-energy-drink,Wildcat Energy Drink (UK),,8.46,115,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/wildcat-energy-drink.jpg
/caffeine-content/wired-x-3000-energy-drink,Wired X 3000 Energy Drink,,16,220,185,11.6,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/wired-x-3000-energy-drink.jpg
/caffeine-content/wired-x-berry-rush-energy-drink,Wired X Berry Rush,,16,220,95,5.9,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/wired-x-berry-rush-energy-drink.jpg
/caffeine-content/wired-x344-energy-drink,Wired X344 Energy Drink,,16,220,344,21.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/wired-x344-energy-drink.jpg
/caffeine-content/woke-up-energy-shot,Woke Up Energy Shot,,1.93,0,225,116.6,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/woke-up-energy-shot.jpg
/caffeine-content/x-ray-energy-drink,X Ray Energy Drink,,8.46,125,79,9.3,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/x-ray-energy-drink.jpg
/caffeine-content/x-mode-shot,X-Mode Energy Shot,,1,0,150,150,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/x-mode-shot.jpg
/caffeine-content/xing-craft-brew-tea,Xing Craft Brew,,16,5,120,7.5,Tea,https://www.caffeineinformer.com/wp-content/caffeine/xing-craft-brew-tea.jpg
/caffeine-content/xingtea-flavored-tea,Xingtea Iced Green Tea,,23.5,50,110,4.7,Tea,https://www.caffeineinformer.com/wp-content/caffeine/xingtea-flavored-tea.jpg
/caffeine-content/xl-energy-drink,XL Energy Drink (EU),,8.45,118,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/xl-energy-drink.jpg
/caffeine-content/xs-energy-drink,XS Energy Drink,,8.4,10,80,9.5,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/xs-energy-drink.jpg
/caffeine-content/xenergy-energy-drink,Xyience Energy Drink,,16,15,160,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/xenergy-energy-drink.jpg
/caffeine-content/yellow-tea,Yellow Tea,,8,0,63,7.9,Tea,https://www.caffeineinformer.com/wp-content/caffeine/yellow-tea.jpg
/caffeine-content/yerba-mate,Yerba Mate Tea,,8,0,40,5,Tea,https://www.caffeineinformer.com/wp-content/caffeine/yerba-mate.jpg
/caffeine-content/yerbae,Yerbae Sparkling Water,,12,0,100,8.3,Water,https://www.caffeineinformer.com/wp-content/caffeine/yerbae.jpg
/caffeine-content/ymateina-yerba-mate,YMateina Yerba Mate,,8,0,80,10,Tea,https://www.caffeineinformer.com/wp-content/caffeine/ymateina-yerba-mate.jpg
/caffeine-content/zest-tea,Zest Highly Caffeinated Tea,,8,0,150,18.8,Tea,https://www.caffeineinformer.com/wp-content/caffeine/zest-tea.jpg
/caffeine-content/zest-sparkling-tea,Zest Sparkling Tea,,12,60,135,11.2,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/zest-sparkling-tea.jpg
/caffeine-content/zevia-cola,Zevia Cola,,12,0,45,3.8,Soda,https://www.caffeineinformer.com/wp-content/caffeine/zevia-cola.jpg
/caffeine-content/zevia-energy,Zevia Energy Drink,,12,0,120,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/zevia-energy.jpg
/caffeine-content/zipfizz-energy-drink-mix,ZipFizz Energy Drink Mix,,16,20,100,6.2,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/zipfizz-energy-drink-mix.jpg
/caffeine-content/zoa-energy-drink,Zoa Energy Drink,,16,100,160,10,Energy Drink,https://www.caffeineinformer.com/wp-content/caffeine/zoa-energy-drink.jpg
/caffeine-content/zola-coconut-water-espresso,Zola Coconut Water Espresso,,17.5,0,125,7.1,Coffee,https://www.caffeineinformer.com/wp-content/caffeine/zola-coconut-water-espresso.jpg
/caffeine-content/zombie-blood-energy-potion,Zombie Blood Energy Potion,,3.4,25,80,23.5,Energy Shot,https://www.caffeineinformer.com/wp-content/caffeine/zombie-blood-energy-potion.jpg
